user_id,eod_survey_date,contract_c19
user_206,2021-05-26,Strongly Disagree
user_206,2021-05-27,Strongly Disagree
user_206,2021-05-28,Disagree
user_206,2021-05-29,Unsure
user_113,2021-04-01,Disagree
user_113,2021-04-02,Disagree
user_113,2021-04-03,Disagree
user_113,2021-04-04,Disagree
user_113,2021-04-05,Disagree
user_113,2021-04-06,Disagree
user_113,2021-04-07,Disagree
user_113,2021-04-08,Disagree
user_113,2021-04-09,Strongly Disagree
user_113,2021-04-10,Disagree
user_113,2021-04-11,Strongly Disagree
user_113,2021-03-26,Disagree
user_113,2021-03-27,Disagree
user_113,2021-03-28,Disagree
user_113,2021-03-29,Disagree
user_113,2021-03-30,Disagree
user_113,2021-03-31,Disagree
user_216,2021-06-01,Strongly Disagree
user_216,2021-06-02,Strongly Disagree
user_216,2021-06-03,Strongly Disagree
user_216,2021-06-04,Strongly Disagree
user_216,2021-05-20,Strongly Disagree
user_216,2021-05-21,Strongly Disagree
user_216,2021-05-22,Strongly Disagree
user_216,2021-05-23,Strongly Agree
user_216,2021-05-24,Strongly Agree
user_216,2021-05-25,Strongly Disagree
user_216,2021-05-26,Strongly Disagree
user_216,2021-05-27,Strongly Disagree
user_216,2021-05-28,Strongly Agree
user_216,2021-05-29,Strongly Disagree
user_216,2021-05-30,Strongly Disagree
user_216,2021-05-31,Strongly Agree
user_152,2021-04-09,Disagree
user_152,2021-04-10,Disagree
user_152,2021-04-11,Strongly Disagree
user_152,2021-04-12,Disagree
user_152,2021-04-13,Disagree
user_152,2021-04-14,Strongly Disagree
user_152,2021-04-15,Disagree
user_152,2021-04-16,Disagree
user_152,2021-04-17,Strongly Disagree
user_152,2021-04-18,Disagree
user_152,2021-04-19,Disagree
user_152,2021-04-20,Disagree
user_152,2021-04-21,Disagree
user_152,2021-04-22,Disagree
user_152,2021-04-23,Disagree
user_152,2021-04-24,Disagree
user_38,2021-02-20,Disagree
user_22,2021-02-18,Disagree
user_22,2021-02-19,Disagree
user_22,2021-02-20,Agree
user_22,2021-02-21,Disagree
user_22,2021-02-22,Disagree
user_22,2021-02-23,Agree
user_22,2021-02-24,Strongly Disagree
user_22,2021-02-25,Disagree
user_22,2021-02-26,Agree
user_22,2021-02-27,Agree
user_22,2021-02-28,Agree
user_22,2021-03-01,Agree
user_22,2021-03-02,Strongly Disagree
user_22,2021-03-03,Agree
user_22,2021-03-04,Agree
user_22,2021-03-05,Agree
user_177,2021-04-26,Strongly Disagree
user_177,2021-04-27,Strongly Disagree
user_177,2021-04-28,Strongly Agree
user_177,2021-04-29,Strongly Disagree
user_177,2021-04-30,Disagree
user_177,2021-05-01,Strongly Disagree
user_177,2021-05-02,Strongly Disagree
user_177,2021-05-03,Strongly Disagree
user_177,2021-05-04,Strongly Disagree
user_177,2021-05-05,Strongly Disagree
user_177,2021-05-06,Strongly Disagree
user_177,2021-05-07,Strongly Disagree
user_177,2021-05-08,Strongly Disagree
user_177,2021-05-09,Strongly Disagree
user_177,2021-05-10,Strongly Agree
user_177,2021-05-11,Strongly Disagree
user_177,2021-05-12,Strongly Disagree
user_177,2021-05-13,Strongly Disagree
user_177,2021-05-14,Strongly Disagree
user_151,2021-04-09,Disagree
user_151,2021-04-10,Agree
user_151,2021-04-11,Disagree
user_151,2021-04-12,Unsure
user_151,2021-04-15,Disagree
user_151,2021-04-17,Disagree
user_151,2021-04-18,Disagree
user_151,2021-04-19,Unsure
user_151,2021-04-20,Strongly Disagree
user_151,2021-04-21,Strongly Disagree
user_151,2021-04-22,Strongly Disagree
user_151,2021-04-23,Disagree
user_151,2021-04-24,Disagree
user_144,2021-04-08,Disagree
user_144,2021-04-09,Agree
user_144,2021-04-10,Strongly Disagree
user_144,2021-04-11,Strongly Agree
user_144,2021-04-12,Strongly Disagree
user_144,2021-04-13,Strongly Disagree
user_144,2021-04-14,Strongly Disagree
user_144,2021-04-15,Strongly Disagree
user_144,2021-04-16,Strongly Disagree
user_144,2021-04-17,Strongly Disagree
user_144,2021-04-18,Strongly Disagree
user_144,2021-04-19,Strongly Disagree
user_144,2021-04-20,Strongly Disagree
user_144,2021-04-21,Strongly Disagree
user_97,2021-04-01,Strongly Disagree
user_97,2021-04-02,Strongly Disagree
user_97,2021-04-03,Strongly Disagree
user_97,2021-04-04,Strongly Disagree
user_97,2021-04-05,Agree
user_97,2021-04-06,Strongly Disagree
user_97,2021-04-07,Strongly Disagree
user_97,2021-04-08,Strongly Disagree
user_97,2021-04-09,Strongly Disagree
user_97,2021-03-20,Strongly Disagree
user_97,2021-03-21,Disagree
user_97,2021-03-22,Strongly Disagree
user_97,2021-03-23,Strongly Disagree
user_97,2021-03-24,Strongly Disagree
user_97,2021-03-25,Strongly Disagree
user_97,2021-03-26,Strongly Disagree
user_97,2021-03-27,Unsure
user_97,2021-03-28,Disagree
user_97,2021-03-29,Disagree
user_97,2021-03-30,Disagree
user_97,2021-03-31,Strongly Disagree
user_112,2021-04-01,Strongly Disagree
user_112,2021-04-02,Strongly Disagree
user_112,2021-04-03,Strongly Disagree
user_112,2021-04-04,Strongly Disagree
user_112,2021-04-05,Strongly Disagree
user_112,2021-04-06,Disagree
user_112,2021-04-07,Strongly Disagree
user_112,2021-04-08,Strongly Disagree
user_112,2021-04-09,Strongly Disagree
user_112,2021-03-26,Strongly Disagree
user_112,2021-03-27,Strongly Disagree
user_112,2021-03-28,Strongly Disagree
user_112,2021-03-29,Strongly Disagree
user_112,2021-03-30,Disagree
user_112,2021-03-31,Strongly Disagree
